review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,identified_themes
943,the worst app I have ever seen,1,2025-07-14,Dashen Bank,Google Play,NEGATIVE,0.999790370464325,"Transaction Performance, User Interface (UI) & Experience"
944,very good compared to Amole!,5,2025-07-13,Dashen Bank,Google Play,POSITIVE,0.9998546838760376,"Transaction Performance, User Interface (UI) & Experience"
945,"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen Bank,Google Play,NEGATIVE,0.9996408224105835,"Transaction Performance, User Interface (UI) & Experience"
946,👍😊😊😊,5,2025-07-12,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
947,Great application,5,2025-07-12,Dashen Bank,Google Play,POSITIVE,0.9998588562011719,"Transaction Performance, User Interface (UI) & Experience"
948,I am entreated app.,5,2025-07-09,Dashen Bank,Google Play,NEGATIVE,0.9199567437171936,"Transaction Performance, User Interface (UI) & Experience"
949,Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Dashen Bank,Google Play,NEGATIVE,0.9998127818107605,"Transaction Performance, User Interface (UI) & Experience"
950,best app with best bank,5,2025-07-02,Dashen Bank,Google Play,POSITIVE,0.9995883107185364,"Transaction Performance, User Interface (UI) & Experience"
951,alway slow loading,1,2025-06-30,Dashen Bank,Google Play,NEGATIVE,0.9991027116775513,"Transaction Performance, User Interface (UI) & Experience"
952,"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen Bank,Google Play,NEGATIVE,0.9998034834861755,"Transaction Performance, User Interface (UI) & Experience"
953,Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,Dashen Bank,Google Play,POSITIVE,0.9997710585594177,"Transaction Performance, User Interface (UI) & Experience"
954,"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Dashen Bank,Google Play,NEGATIVE,0.998045802116394,"Transaction Performance, User Interface (UI) & Experience"
955,nice app but limit up to max 600000,5,2025-06-24,Dashen Bank,Google Play,NEGATIVE,0.5572329163551331,"Transaction Performance, User Interface (UI) & Experience"
956,Super,5,2025-06-21,Dashen Bank,Google Play,POSITIVE,0.998783528804779,"Transaction Performance, User Interface (UI) & Experience"
957,"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Dashen Bank,Google Play,POSITIVE,0.9981334805488586,"Transaction Performance, User Interface (UI) & Experience"
958,nice app but transaction limet not enough,5,2025-06-17,Dashen Bank,Google Play,NEGATIVE,0.9785791039466858,"Transaction Performance, User Interface (UI) & Experience"
959,"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen Bank,Google Play,NEGATIVE,0.9935082197189331,"Transaction Performance, User Interface (UI) & Experience"
960,incredible,5,2025-06-14,Dashen Bank,Google Play,POSITIVE,0.9998753070831299,"Transaction Performance, User Interface (UI) & Experience"
961,Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Dashen Bank,Google Play,NEGATIVE,0.8349114060401917,"Transaction Performance, User Interface (UI) & Experience"
962,very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Dashen Bank,Google Play,POSITIVE,0.9996474981307983,"Transaction Performance, User Interface (UI) & Experience"
963,very good .,5,2025-06-09,Dashen Bank,Google Play,POSITIVE,0.9998475313186646,"Transaction Performance, User Interface (UI) & Experience"
964,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen Bank,Google Play,NEGATIVE,0.9904449582099915,"Transaction Performance, User Interface (UI) & Experience"
965,love,3,2025-06-06,Dashen Bank,Google Play,POSITIVE,0.9998735189437866,"Transaction Performance, User Interface (UI) & Experience"
966,መቸሸጠ,5,2025-06-03,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
967,gadaa,5,2025-06-01,Dashen Bank,Google Play,NEGATIVE,0.7211450934410095,"Transaction Performance, User Interface (UI) & Experience"
968,Massive upgrade from the Amole app.,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9646419882774353,"Transaction Performance, User Interface (UI) & Experience"
969,very good for this app,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9998138546943665,"Transaction Performance, User Interface (UI) & Experience"
970,top,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9997069239616394,"Transaction Performance, User Interface (UI) & Experience"
971,this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen Bank,Google Play,NEGATIVE,0.999607503414154,"Transaction Performance, User Interface (UI) & Experience"
972,Wow,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.999592125415802,"Transaction Performance, User Interface (UI) & Experience"
973,wow to it saff and this app,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.9985711574554443,"Transaction Performance, User Interface (UI) & Experience"
974,it too slow,3,2025-05-29,Dashen Bank,Google Play,NEGATIVE,0.9996801614761353,"Transaction Performance, User Interface (UI) & Experience"
975,ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen Bank,Google Play,NEGATIVE,0.8337253928184509,"Transaction Performance, User Interface (UI) & Experience"
976,👍👍👍,5,2025-05-28,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
977,nice application,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.9998229146003723,"Transaction Performance, User Interface (UI) & Experience"
978,useless app ever loading take long,1,2025-05-27,Dashen Bank,Google Play,NEGATIVE,0.9997350573539734,"Transaction Performance, User Interface (UI) & Experience"
979,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen Bank,Google Play,POSITIVE,0.999617338180542,"Transaction Performance, User Interface (UI) & Experience"
980,very useful App,1,2025-05-26,Dashen Bank,Google Play,POSITIVE,0.9995785355567932,"Transaction Performance, User Interface (UI) & Experience"
981,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen Bank,Google Play,NEGATIVE,0.8351492881774902,"Transaction Performance, User Interface (UI) & Experience"
982,Wawww,5,2025-05-24,Dashen Bank,Google Play,NEGATIVE,0.9418038129806519,"Transaction Performance, User Interface (UI) & Experience"
983,very Nice,5,2025-05-23,Dashen Bank,Google Play,POSITIVE,0.9998563528060913,"Transaction Performance, User Interface (UI) & Experience"
984,its best,5,2025-05-23,Dashen Bank,Google Play,POSITIVE,0.9998121857643127,"Transaction Performance, User Interface (UI) & Experience"
985,it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen Bank,Google Play,NEGATIVE,0.999786913394928,"Transaction Performance, User Interface (UI) & Experience"
986,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen Bank,Google Play,POSITIVE,0.9996517896652222,"Transaction Performance, User Interface (UI) & Experience"
987,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen Bank,Google Play,NEGATIVE,0.9939862489700317,"Transaction Performance, User Interface (UI) & Experience"
988,The best app ever in finance sector,5,2025-05-18,Dashen Bank,Google Play,POSITIVE,0.9998089671134949,"Transaction Performance, User Interface (UI) & Experience"
989,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen Bank,Google Play,NEGATIVE,0.9983357787132263,"Transaction Performance, User Interface (UI) & Experience"
990,dashen bank or dashen super app?,1,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9937525391578674,"Transaction Performance, User Interface (UI) & Experience"
991,wowwwe app,5,2025-05-17,Dashen Bank,Google Play,POSITIVE,0.9829692840576172,"Transaction Performance, User Interface (UI) & Experience"
992,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9994332194328308,"Transaction Performance, User Interface (UI) & Experience"
993,always lagging,1,2025-05-16,Dashen Bank,Google Play,NEGATIVE,0.9998013377189636,"Transaction Performance, User Interface (UI) & Experience"
994,Amazing Application...,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998786449432373,"Transaction Performance, User Interface (UI) & Experience"
995,Fantastic,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998743534088135,"Transaction Performance, User Interface (UI) & Experience"
996,"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen Bank,Google Play,NEGATIVE,0.9976341724395752,"Transaction Performance, User Interface (UI) & Experience"
997,its my choice,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9962010979652405,"Transaction Performance, User Interface (UI) & Experience"
998,wow apo,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9994785189628601,"Transaction Performance, User Interface (UI) & Experience"
999,awesome app keep going,5,2025-05-14,Dashen Bank,Google Play,POSITIVE,0.9998502731323242,"Transaction Performance, User Interface (UI) & Experience"
1000,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen Bank,Google Play,POSITIVE,0.9992207288742065,"Transaction Performance, User Interface (UI) & Experience"
1001,Game changer,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9887570738792419,"Transaction Performance, User Interface (UI) & Experience"
1002,Totally amazing,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9998782873153687,"Transaction Performance, User Interface (UI) & Experience"
1003,super 😎,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9331684112548828,"Transaction Performance, User Interface (UI) & Experience"
1004,what a helpful app!!!!,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9990901947021484,"Transaction Performance, User Interface (UI) & Experience"
1005,"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen Bank,Google Play,POSITIVE,0.9997262358665466,"Transaction Performance, User Interface (UI) & Experience"
1006,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen Bank,Google Play,POSITIVE,0.9966461062431335,"Transaction Performance, User Interface (UI) & Experience"
1007,Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen Bank,Google Play,POSITIVE,0.9998630285263062,"Transaction Performance, User Interface (UI) & Experience"
1008,its the best ever,5,2025-05-09,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,"Transaction Performance, User Interface (UI) & Experience"
1009,excellent game changer App,5,2025-05-08,Dashen Bank,Google Play,POSITIVE,0.9998358488082886,"Transaction Performance, User Interface (UI) & Experience"
1010,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen Bank,Google Play,POSITIVE,0.9995176792144775,"Transaction Performance, User Interface (UI) & Experience"
1011,it seems me logging out within minutes,1,2025-05-03,Dashen Bank,Google Play,NEGATIVE,0.9982207417488098,"Transaction Performance, User Interface (UI) & Experience"
1012,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen Bank,Google Play,NEGATIVE,0.9857989549636841,"Transaction Performance, User Interface (UI) & Experience"
1013,yes i want dashen super open,5,2025-05-02,Dashen Bank,Google Play,POSITIVE,0.9994350075721741,"Transaction Performance, User Interface (UI) & Experience"
